x,f(x)
222,1.433113644670072
223,1.433089625332794
224,1.433065599818841
225,1.433041568125155
226,1.433017530248673
227,1.432993486186329
228,1.432969435935057
229,1.432945379491787
230,1.432921316853447
231,1.432897248016965
232,1.432873172979263
233,1.432849091737264
234,1.432825004287887
235,1.432800910628049
236,1.432776810754664
237,1.432752704664647
238,1.432728592354906
239,1.432704473822350
240,1.432680349063884
241,1.432656218076413
242,1.432632080856838
243,1.432607937402057
244,1.432583787708967
245,1.432559631774463
246,1.432535469595437
247,1.432511301168778
248,1.432487126491375
249,1.432462945560112
250,1.432438758371873
251,1.432414564923538
252,1.432390365211985
253,1.432366159234090
254,1.432341946986729
255,1.432317728466771
256,1.432293503671085
257,1.432269272596540
258,1.432245035239999
259,1.432220791598325
260,1.432196541668378
261,1.432172285447014
262,1.432148022931090
263,1.432123754117458
264,1.432099479002969
265,1.432075197584472
266,1.432050909858812
267,1.432026615822833
268,1.432002315473375
269,1.431978008807280
270,1.431953695821381
271,1.431929376512516
272,1.431905050877514
273,1.431880718913205
274,1.431856380616418
275,1.431832035983976
276,1.431807685012703
277,1.431783327699418
278,1.431758964040940
279,1.431734594034083
280,1.431710217675662
281,1.431685834962486
282,1.431661445891364
283,1.431637050459103
284,1.431612648662505
285,1.431588240498372
286,1.431563825963503
287,1.431539405054695
288,1.431514977768741
289,1.431490544102434
290,1.431466104052562
291,1.431441657615913
292,1.431417204789271
293,1.431392745569419
294,1.431368279953136
295,1.431343807937200
296,1.431319329518385
297,1.431294844693465
298,1.431270353459210
299,1.431245855812387
300,1.431221351749761
301,1.431196841268096
302,1.431172324364153
303,1.431147801034689
304,1.431123271276460
305,1.431098735086219
306,1.431074192460718
307,1.431049643396705
308,1.431025087890925
309,1.431000525940124
310,1.430975957541040
311,1.430951382690415
312,1.430926801384982
313,1.430902213621478
314,1.430877619396632
315,1.430853018707174
316,1.430828411549831
317,1.430803797921326
318,1.430779177818382
319,1.430754551237716
320,1.430729918176047
321,1.430705278630088
322,1.430680632596552
323,1.430655980072147
324,1.430631321053580
325,1.430606655537555
326,1.430581983520776
327,1.430557304999940
328,1.430532619971746
329,1.430507928432887
330,1.430483230380056
331,1.430458525809942
332,1.430433814719232
333,1.430409097104611
334,1.430384372962760
335,1.430359642290360
336,1.430334905084088
337,1.430310161340617
338,1.430285411056621
339,1.430260654228768
340,1.430235890853726
341,1.430211120928159
342,1.430186344448730
343,1.430161561412097
344,1.430136771814919
345,1.430111975653849
346,1.430087172925539
347,1.430062363626639
348,1.430037547753796
349,1.430012725303654
350,1.429987896272856
351,1.429963060658040
352,1.429938218455842
353,1.429913369662899
354,1.429888514275840
355,1.429863652291297
356,1.429838783705894
357,1.429813908516256
358,1.429789026719005
359,1.429764138310759
360,1.429739243288136
361,1.429714341647748
362,1.429689433386208
363,1.429664518500124
364,1.429639596986102
365,1.429614668840746
366,1.429589734060656
367,1.429564792642432
368,1.429539844582669
369,1.429514889877961
370,1.429489928524897
371,1.429464960520067
372,1.429439985860056
373,1.429415004541447
374,1.429390016560820
375,1.429365021914753
376,1.429340020599821
377,1.429315012612597
378,1.429289997949650
379,1.429264976607549
380,1.429239948582857
381,1.429214913872138
382,1.429189872471950
383,1.429164824378850
384,1.429139769589393
385,1.429114708100131
386,1.429089639907612
387,1.429064565008383
388,1.429039483398988
389,1.429014395075968
390,1.428989300035861
391,1.428964198275203
392,1.428939089790529
393,1.428913974578367
394,1.428888852635247
395,1.428863723957693
396,1.428838588542228
397,1.428813446385372
398,1.428788297483643
399,1.428763141833556
400,1.428737979431622
401,1.428712810274350
402,1.428687634358248
403,1.428662451679820
404,1.428637262235566
405,1.428612066021986
406,1.428586863035576
407,1.428561653272828
408,1.428536436730234
409,1.428511213404282
410,1.428485983291457
411,1.428460746388241
412,1.428435502691114
413,1.428410252196555
414,1.428384994901036
415,1.428359730801030
416,1.428334459893007
417,1.428309182173431
418,1.428283897638768
419,1.428258606285478
420,1.428233308110020
421,1.428208003108848
422,1.428182691278416
423,1.428157372615174
424,1.428132047115569
425,1.428106714776046
426,1.428081375593046
427,1.428056029563010
428,1.428030676682373
429,1.428005316947569
430,1.427979950355029
431,1.427954576901182
432,1.427929196582452
433,1.427903809395263
434,1.427878415336034
435,1.427853014401182
436,1.427827606587123
437,1.427802191890267
438,1.427776770307024
439,1.427751341833800
440,1.427725906466998
441,1.427700464203018
442,1.427675015038259
443,1.427649558969116
444,1.427624095991981
445,1.427598626103243
446,1.427573149299289
447,1.427547665576503
448,1.427522174931266
449,1.427496677359956
450,1.427471172858949
451,1.427445661424618
452,1.427420143053332
453,1.427394617741458
454,1.427369085485362
455,1.427343546281404
456,1.427318000125942
457,1.427292447015334
458,1.427266886945931
459,1.427241319914085
460,1.427215745916141
461,1.427190164948445
462,1.427164577007340
463,1.427138982089162
464,1.427113380190248
465,1.427087771306933
466,1.427062155435545
467,1.427036532572413
468,1.427010902713860
469,1.426985265856210
470,1.426959621995780
471,1.426933971128887
472,1.426908313251844
473,1.426882648360961
474,1.426856976452546
475,1.426831297522903
476,1.426805611568334
477,1.426779918585138
478,1.426754218569611
479,1.426728511518045
480,1.426702797426732
481,1.426677076291958
482,1.426651348110008
483,1.426625612877163
484,1.426599870589701
485,1.426574121243900
486,1.426548364836030
487,1.426522601362363
488,1.426496830819165
489,1.426471053202701
490,1.426445268509230
491,1.426419476735012
492,1.426393677876303
493,1.426367871929353
494,1.426342058890414
495,1.426316238755730
496,1.426290411521547
497,1.426264577184104
498,1.426238735739639
499,1.426212887184387
500,1.426187031514580
501,1.426161168726447
502,1.426135298816213
503,1.426109421780102
504,1.426083537614333
505,1.426057646315124
506,1.426031747878689
507,1.426005842301238
508,1.425979929578980
509,1.425954009708120
510,1.425928082684860
511,1.425902148505400
512,1.425876207165935
513,1.425850258662659
514,1.425824302991762
515,1.425798340149432
516,1.425772370131852
517,1.425746392935203
518,1.425720408555665
519,1.425694416989412
520,1.425668418232617
521,1.425642412281448
522,1.425616399132072
523,1.425590378780653
524,1.425564351223350
525,1.425538316456320
526,1.425512274475717
527,1.425486225277693
528,1.425460168858396
529,1.425434105213971
530,1.425408034340559
531,1.425381956234300
532,1.425355870891329
533,1.425329778307779
534,1.425303678479781
535,1.425277571403460
536,1.425251457074941
537,1.425225335490343
538,1.425199206645786
539,1.425173070537382
540,1.425146927161244
541,1.425120776513480
542,1.425094618590194
543,1.425068453387490
544,1.425042280901466
545,1.425016101128219
546,1.424989914063840
547,1.424963719704420
548,1.424937518046047
549,1.424911309084802
550,1.424885092816767
551,1.424858869238019
552,1.424832638344632
553,1.424806400132678
554,1.424780154598225
555,1.424753901737337
556,1.424727641546077
557,1.424701374020502
558,1.424675099156669
559,1.424648816950630
560,1.424622527398435
561,1.424596230496128
562,1.424569926239754
563,1.424543614625353
564,1.424517295648960
565,1.424490969306610
566,1.424464635594332
567,1.424438294508155
568,1.424411946044102
569,1.424385590198194
570,1.424359226966448
571,1.424332856344880
572,1.424306478329501
573,1.424280092916318
574,1.424253700101337
575,1.424227299880560
576,1.424200892249986
577,1.424174477205609
578,1.424148054743422
579,1.424121624859414
580,1.424095187549571
581,1.424068742809876
582,1.424042290636307
583,1.424015831024842
584,1.423989363971453
585,1.423962889472109
586,1.423936407522779
587,1.423909918119423
588,1.423883421258004
589,1.423856916934478
590,1.423830405144798
591,1.423803885884914
592,1.423777359150775
593,1.423750824938323
594,1.423724283243500
595,1.423697734062242
596,1.423671177390484
597,1.423644613224156
598,1.423618041559187
599,1.423591462391501
600,1.423564875717019
601,1.423538281531657
602,1.423511679831332
603,1.423485070611954
604,1.423458453869430
605,1.423431829599667
606,1.423405197798564
607,1.423378558462021
608,1.423351911585931
609,1.423325257166187
610,1.423298595198676
611,1.423271925679283
612,1.423245248603890
613,1.423218563968375
614,1.423191871768613
615,1.423165172000475
616,1.423138464659830
617,1.423111749742542
618,1.423085027244473
619,1.423058297161481
620,1.423031559489422
621,1.423004814224146
622,1.422978061361502
623,1.422951300897334
624,1.422924532827485
625,1.422897757147791
626,1.422870973854089
627,1.422844182942209
628,1.422817384407979
629,1.422790578247224
630,1.422763764455766
631,1.422736943029421
632,1.422710113964005
633,1.422683277255328
634,1.422656432899199
635,1.422629580891421
636,1.422602721227796
637,1.422575853904121
638,1.422548978916190
639,1.422522096259793
640,1.422495205930719
641,1.422468307924751
642,1.422441402237669
643,1.422414488865250
644,1.422387567803268
645,1.422360639047493
646,1.422333702593692
647,1.422306758437628
648,1.422279806575061
649,1.422252847001746
650,1.422225879713438
651,1.422198904705886
652,1.422171921974835
653,1.422144931516028
654,1.422117933325204
655,1.422090927398099
656,1.422063913730445
657,1.422036892317971
658,1.422009863156401
659,1.421982826241458
660,1.421955781568859
661,1.421928729134319
662,1.421901668933550
663,1.421874600962260
664,1.421847525216151
665,1.421820441690926
666,1.421793350382281
667,1.421766251285910
668,1.421739144397503
669,1.421712029712747
670,1.421684907227325
671,1.421657776936916
672,1.421630638837197
673,1.421603492923840
674,1.421576339192513
675,1.421549177638883
676,1.421522008258611
677,1.421494831047356
678,1.421467646000772
679,1.421440453114510
680,1.421413252384218
681,1.421386043805541
682,1.421358827374118
683,1.421331603085586
684,1.421304370935579
685,1.421277130919727
686,1.421249883033656
687,1.421222627272988
688,1.421195363633342
689,1.421168092110334
690,1.421140812699575
691,1.421113525396674
692,1.421086230197235
693,1.421058927096859
694,1.421031616091142
695,1.421004297175681
696,1.420976970346063
697,1.420949635597875
698,1.420922292926701
699,1.420894942328119
700,1.420867583797705
701,1.420840217331031
702,1.420812842923665
703,1.420785460571172
704,1.420758070269112
705,1.420730672013042
706,1.420703265798517
707,1.420675851621086
708,1.420648429476295
709,1.420620999359687
710,1.420593561266801
711,1.420566115193172
712,1.420538661134331
713,1.420511199085807
714,1.420483729043122
715,1.420456251001798
716,1.420428764957352
717,1.420401270905295
718,1.420373768841139
719,1.420346258760387
720,1.420318740658542
721,1.420291214531102
722,1.420263680373561
723,1.420236138181410
724,1.420208587950136
725,1.420181029675222
726,1.420153463352147
727,1.420125888976387
728,1.420098306543413
729,1.420070716048695
730,1.420043117487695
731,1.420015510855875
732,1.419987896148692
733,1.419960273361598
734,1.419932642490044
735,1.419905003529473
736,1.419877356475328
737,1.419849701323047
738,1.419822038068064
739,1.419794366705809
740,1.419766687231709
741,1.419738999641186
742,1.419711303929659
743,1.419683600092543
744,1.419655888125250
745,1.419628168023186
746,1.419600439781756
747,1.419572703396358
748,1.419544958862390
749,1.419517206175242
750,1.419489445330303
751,1.419461676322958
752,1.419433899148586
753,1.419406113802565
754,1.419378320280267
755,1.419350518577061
756,1.419322708688312
757,1.419294890609382
758,1.419267064335626
759,1.419239229862399
760,1.419211387185051
761,1.419183536298926
762,1.419155677199367
763,1.419127809881711
764,1.419099934341292
765,1.419072050573439
766,1.419044158573480
767,1.419016258336736
768,1.418988349858525
769,1.418960433134161
770,1.418932508158956
771,1.418904574928215
772,1.418876633437240
773,1.418848683681330
774,1.418820725655780
775,1.418792759355880
776,1.418764784776916
777,1.418736801914172
778,1.418708810762927
779,1.418680811318454
780,1.418652803576024
781,1.418624787530905
782,1.418596763178359
783,1.418568730513645
784,1.418540689532017
785,1.418512640228727
786,1.418484582599021
787,1.418456516638141
788,1.418428442341327
789,1.418400359703814
790,1.418372268720831
791,1.418344169387606
792,1.418316061699362
793,1.418287945651316
794,1.418259821238684
795,1.418231688456675
796,1.418203547300497
797,1.418175397765352
798,1.418147239846439
799,1.418119073538950
800,1.418090898838078
801,1.418062715739007
802,1.418034524236921
803,1.418006324326996
804,1.417978116004407
805,1.417949899264323
806,1.417921674101911
807,1.417893440512332
808,1.417865198490744
809,1.417836948032299
810,1.417808689132148
811,1.417780421785435
812,1.417752145987301
813,1.417723861732884
814,1.417695569017316
815,1.417667267835725
816,1.417638958183237
817,1.417610640054972
818,1.417582313446045
819,1.417553978351569
820,1.417525634766652
821,1.417497282686398
822,1.417468922105906
823,1.417440553020271
824,1.417412175424585
825,1.417383789313935
826,1.417355394683403
827,1.417326991528069
828,1.417298579843006
829,1.417270159623285
830,1.417241730863973
831,1.417213293560129
832,1.417184847706814
833,1.417156393299079
834,1.417127930331974
835,1.417099458800544
836,1.417070978699829
837,1.417042490024867
838,1.417013992770688
839,1.416985486932322
840,1.416956972504792
841,1.416928449483117
842,1.416899917862313
843,1.416871377637390
844,1.416842828803355
845,1.416814271355211
846,1.416785705287954
847,1.416757130596581
848,1.416728547276079
849,1.416699955321434
850,1.416671354727627
851,1.416642745489634
852,1.416614127602428
853,1.416585501060977
854,1.416556865860243
855,1.416528221995188
856,1.416499569460765
857,1.416470908251925
858,1.416442238363614
859,1.416413559790775
860,1.416384872528345
861,1.416356176571257
862,1.416327471914441
863,1.416298758552819
864,1.416270036481313
865,1.416241305694839
866,1.416212566188307
867,1.416183817956626
868,1.416155060994696
869,1.416126295297418
870,1.416097520859683
871,1.416068737676382
872,1.416039945742400
873,1.416011145052617
874,1.415982335601909
875,1.415953517385149
876,1.415924690397202
877,1.415895854632933
878,1.415867010087200
879,1.415838156754856
880,1.415809294630751
881,1.415780423709729
882,1.415751543986632
883,1.415722655456296
884,1.415693758113553
885,1.415664851953228
886,1.415635936970146
887,1.415607013159124
888,1.415578080514976
889,1.415549139032511
890,1.415520188706533
891,1.415491229531844
892,1.415462261503238
893,1.415433284615507
894,1.415404298863437
895,1.415375304241811
896,1.415346300745406
897,1.415317288368995
898,1.415288267107346
899,1.415259236955223
900,1.415230197907386
901,1.415201149958590
902,1.415172093103584
903,1.415143027337115
904,1.415113952653922
905,1.415084869048745
906,1.415055776516312
907,1.415026675051353
908,1.414997564648590
909,1.414968445302740
910,1.414939317008518
911,1.414910179760633
912,1.414881033553788
913,1.414851878382683
914,1.414822714242014
915,1.414793541126470
916,1.414764359030738
917,1.414735167949498
918,1.414705967877427
919,1.414676758809196
920,1.414647540739474
921,1.414618313662922
922,1.414589077574197
923,1.414559832467954
924,1.414530578338841
925,1.414501315181501
926,1.414472042990573
927,1.414442761760692
928,1.414413471486487
929,1.414384172162583
930,1.414354863783601
931,1.414325546344156
932,1.414296219838858
933,1.414266884262314
934,1.414237539609124
935,1.414208185873887
936,1.414178823051192
937,1.414149451135629
938,1.414120070121777
939,1.414090680004215
940,1.414061280777517
941,1.414031872436249
942,1.414002454974975
943,1.413973028388253
944,1.413943592670638
945,1.413914147816677
946,1.413884693820915
947,1.413855230677890
948,1.413825758382138
949,1.413796276928188
950,1.413766786310565
951,1.413737286523787
952,1.413707777562371
953,1.413678259420827
954,1.413648732093659
955,1.413619195575370
956,1.413589649860453
957,1.413560094943400
958,1.413530530818697
959,1.413500957480824
960,1.413471374924259
961,1.413441783143472
962,1.413412182132929
963,1.413382571887092
964,1.413352952400417
965,1.413323323667357
966,1.413293685682357
967,1.413264038439860
968,1.413234381934303
969,1.413204716160117
970,1.413175041111729
971,1.413145356783561
972,1.413115663170031
973,1.413085960265550
974,1.413056248064526
975,1.413026526561362
976,1.412996795750453
977,1.412967055626192
978,1.412937306182967
979,1.412907547415159
980,1.412877779317147
981,1.412848001883302
982,1.412818215107991
983,1.412788418985577
984,1.412758613510418
985,1.412728798676864
986,1.412698974479262
987,1.412669140911957
988,1.412639297969283
989,1.412609445645574
990,1.412579583935156
991,1.412549712832351
992,1.412519832331476
993,1.412489942426842
994,1.412460043112756
995,1.412430134383520
996,1.412400216233430
997,1.412370288656778
998,1.412340351647849
999,1.412310405200925
1000,1.412280449310281
1001,1.412250483970190
1002,1.412220509174915
1003,1.412190524918719
1004,1.412160531195856
1005,1.412130528000577
1006,1.412100515327127
1007,1.412070493169746
1008,1.412040461522668
1009,1.412010420380124
1010,1.411980369736338
1011,1.411950309585529
1012,1.411920239921912
1013,1.411890160739694
1014,1.411860072033081
1015,1.411829973796270
1016,1.411799866023454
1017,1.411769748708822
1018,1.411739621846557
1019,1.411709485430835
1020,1.411679339455831
1021,1.411649183915709
1022,1.411619018804633
1023,1.411588844116759
1024,1.411558659846238
1025,1.411528465987216
1026,1.411498262533835
1027,1.411468049480229
1028,1.411437826820528
1029,1.411407594548858
1030,1.411377352659339
1031,1.411347101146083
1032,1.411316840003201
1033,1.411286569224796
1034,1.411256288804966
1035,1.411225998737805
1036,1.411195699017399
1037,1.411165389637831
1038,1.411135070593179
1039,1.411104741877513
1040,1.411074403484900
1041,1.411044055409400
1042,1.411013697645069
1043,1.410983330185957
1044,1.410952953026109
1045,1.410922566159564
1046,1.410892169580356
1047,1.410861763282513
1048,1.410831347260058
1049,1.410800921507009
1050,1.410770486017377
1051,1.410740040785170
1052,1.410709585804390
1053,1.410679121069031
1054,1.410648646573084
1055,1.410618162310534
1056,1.410587668275360
1057,1.410557164461536
1058,1.410526650863031
1059,1.410496127473809
1060,1.410465594287824
1061,1.410435051299032
1062,1.410404498501376
1063,1.410373935888799
1064,1.410343363455236
1065,1.410312781194617
1066,1.410282189100866
1067,1.410251587167901
1068,1.410220975389637
1069,1.410190353759980
1070,1.410159722272833
1071,1.410129080922093
1072,1.410098429701650
1073,1.410067768605390
1074,1.410037097627192
1075,1.410006416760931
1076,1.409975726000475
1077,1.409945025339687
1078,1.409914314772425
1079,1.409883594292540
1080,1.409852863893879
1081,1.409822123570281
1082,1.409791373315582
1083,1.409760613123611
1084,1.409729842988191
1085,1.409699062903140
1086,1.409668272862270
1087,1.409637472859388
1088,1.409606662888295
1089,1.409575842942785
1090,1.409545013016648
1091,1.409514173103668
1092,1.409483323197622
1093,1.409452463292283
1094,1.409421593381418
1095,1.409390713458786
1096,1.409359823518144
1097,1.409328923553240
1098,1.409298013557818
1099,1.409267093525616
1100,1.409236163450366
1101,1.409205223325793
1102,1.409174273145619
1103,1.409143312903558
1104,1.409112342593318
1105,1.409081362208604
1106,1.409050371743111
1107,1.409019371190532
1108,1.408988360544552
1109,1.408957339798851
1110,1.408926308947102
1111,1.408895267982974
1112,1.408864216900129
1113,1.408833155692224
1114,1.408802084352907
1115,1.408771002875825
1116,1.408739911254617
1117,1.408708809482913
1118,1.408677697554343
1119,1.408646575462526
1120,1.408615443201078
1121,1.408584300763607
1122,1.408553148143718
1123,1.408521985335007
1124,1.408490812331066
1125,1.408459629125480
1126,1.408428435711829
1127,1.408397232083686
1128,1.408366018234618
1129,1.408334794158188
1130,1.408303559847951
1131,1.408272315297455
1132,1.408241060500245
1133,1.408209795449859
1134,1.408178520139828
1135,1.408147234563677
1136,1.408115938714926
1137,1.408084632587088
1138,1.408053316173671
1139,1.408021989468176
1140,1.407990652464098
1141,1.407959305154927
1142,1.407927947534145
1143,1.407896579595231
1144,1.407865201331653
1145,1.407833812736879
1146,1.407802413804365
1147,1.407771004527566
1148,1.407739584899927
1149,1.407708154914889
1150,1.407676714565886
1151,1.407645263846346
1152,1.407613802749691
1153,1.407582331269337
1154,1.407550849398694
1155,1.407519357131166
1156,1.407487854460148
1157,1.407456341379034
1158,1.407424817881206
1159,1.407393283960044
1160,1.407361739608922
1161,1.407330184821204
1162,1.407298619590251
1163,1.407267043909417
1164,1.407235457772049
1165,1.407203861171488
1166,1.407172254101071
1167,1.407140636554124
1168,1.407109008523972
1169,1.407077370003930
1170,1.407045720987308
1171,1.407014061467409
1172,1.406982391437532
1173,1.406950710890967
1174,1.406919019820999
1175,1.406887318220906
1176,1.406855606083960
1177,1.406823883403427
1178,1.406792150172567
1179,1.406760406384632
1180,1.406728652032868
1181,1.406696887110517
1182,1.406665111610812
1183,1.406633325526980
1184,1.406601528852243
1185,1.406569721579815
1186,1.406537903702904
1187,1.406506075214713
1188,1.406474236108437
1189,1.406442386377263
1190,1.406410526014376
1191,1.406378655012951
1192,1.406346773366158
1193,1.406314881067160
1194,1.406282978109113
1195,1.406251064485168
1196,1.406219140188467
1197,1.406187205212149
1198,1.406155259549344
1199,1.406123303193176
1200,1.406091336136763
1201,1.406059358373215
1202,1.406027369895638
1203,1.405995370697128
1204,1.405963360770778
1205,1.405931340109672
1206,1.405899308706889
1207,1.405867266555500
1208,1.405835213648569
1209,1.405803149979157
1210,1.405771075540314
1211,1.405738990325086
1212,1.405706894326510
1213,1.405674787537620
1214,1.405642669951440
1215,1.405610541560990
1216,1.405578402359280
1217,1.405546252339317
1218,1.405514091494098
1219,1.405481919816617
1220,1.405449737299858
1221,1.405417543936799
1222,1.405385339720413
1223,1.405353124643665
1224,1.405320898699513
1225,1.405288661880908
1226,1.405256414180796
1227,1.405224155592115
1228,1.405191886107796
1229,1.405159605720764
1230,1.405127314423936
1231,1.405095012210223
1232,1.405062699072531
1233,1.405030375003756
1234,1.404998039996789
1235,1.404965694044513
1236,1.404933337139806
1237,1.404900969275538
1238,1.404868590444571
1239,1.404836200639764
1240,1.404803799853964
1241,1.404771388080015
1242,1.404738965310752
1243,1.404706531539005
1244,1.404674086757595
1245,1.404641630959337
1246,1.404609164137040
1247,1.404576686283505
1248,1.404544197391525
1249,1.404511697453890
1250,1.404479186463378
1251,1.404446664412763
1252,1.404414131294812
1253,1.404381587102284
1254,1.404349031827932
1255,1.404316465464501
1256,1.404283888004730
1257,1.404251299441350
1258,1.404218699767086
1259,1.404186088974654
1260,1.404153467056765
1261,1.404120834006124
1262,1.404088189815425
1263,1.404055534477358
1264,1.404022867984605
1265,1.403990190329842
1266,1.403957501505735
1267,1.403924801504946
1268,1.403892090320129
1269,1.403859367943930
1270,1.403826634368988
1271,1.403793889587936
1272,1.403761133593399
1273,1.403728366377994
1274,1.403695587934333
1275,1.403662798255020
1276,1.403629997332650
1277,1.403597185159813
1278,1.403564361729090
1279,1.403531527033058
1280,1.403498681064282
1281,1.403465823815325
1282,1.403432955278737
1283,1.403400075447067
1284,1.403367184312851
1285,1.403334281868622
1286,1.403301368106903
1287,1.403268443020211
1288,1.403235506601055
1289,1.403202558841938
1290,1.403169599735355
1291,1.403136629273792
1292,1.403103647449730
1293,1.403070654255642
1294,1.403037649683993
1295,1.403004633727241
1296,1.402971606377837
1297,1.402938567628224
1298,1.402905517470838
1299,1.402872455898108
1300,1.402839382902454
1301,1.402806298476290
1302,1.402773202612023
1303,1.402740095302051
1304,1.402706976538765
1305,1.402673846314549
1306,1.402640704621780
1307,1.402607551452826
1308,1.402574386800050
1309,1.402541210655804
1310,1.402508023012435
1311,1.402474823862282
1312,1.402441613197677
1313,1.402408391010943
1314,1.402375157294396
1315,1.402341912040345
1316,1.402308655241091
1317,1.402275386888928
1318,1.402242106976141
1319,1.402208815495010
1320,1.402175512437804
1321,1.402142197796786
1322,1.402108871564213
1323,1.402075533732332
1324,1.402042184293383
1325,1.402008823239599
1326,1.401975450563204
1327,1.401942066256416
1328,1.401908670311444
1329,1.401875262720490
1330,1.401841843475748
1331,1.401808412569405
1332,1.401774969993638
1333,1.401741515740619
1334,1.401708049802512
1335,1.401674572171471
1336,1.401641082839643
1337,1.401607581799170
1338,1.401574069042182
1339,1.401540544560804
1340,1.401507008347153
1341,1.401473460393337
1342,1.401439900691457
1343,1.401406329233605
1344,1.401372746011867
1345,1.401339151018320
1346,1.401305544245034
1347,1.401271925684069
1348,1.401238295327479
1349,1.401204653167311
1350,1.401170999195601
1351,1.401137333404380
1352,1.401103655785668
1353,1.401069966331481
1354,1.401036265033825
1355,1.401002551884696
1356,1.400968826876086
1357,1.400935089999977
1358,1.400901341248341
1359,1.400867580613147
1360,1.400833808086350
1361,1.400800023659902
