x,f(x),meta
491,1.423130691789056,0
492,1.423104750394122,0
493,1.423078801777995,0
494,1.423052845936785,0
495,1.423026882866600,0
496,1.423000912563546,0
497,1.422974935023724,0
498,1.422948950243231,0
499,1.422922958218164,0
500,1.422896958944615,0
501,1.422870952418672,0
502,1.422844938636423,0
503,1.422818917593949,0
504,1.422792889287332,0
505,1.422766853712646,0
506,1.422740810865966,0
507,1.422714760743363,0
508,1.422688703340902,0
509,1.422662638654650,0
510,1.422636566680666,0
511,1.422610487415008,0
512,1.422584400853732,0
513,1.422558306992888,0
514,1.422532205828525,0
515,1.422506097356689,0
516,1.422479981573420,0
517,1.422453858474759,0
518,1.422427728056740,0
519,1.422401590315397,0
520,1.422375445246759,0
521,1.422349292846851,0
522,1.422323133111697,0
523,1.422296966037317,0
524,1.422270791619727,0
525,1.422244609854941,0
526,1.422218420738969,0
527,1.422192224267818,0
528,1.422166020437492,0
529,1.422139809243991,0
530,1.422113590683313,0
531,1.422087364751452,0
532,1.422061131444399,0
533,1.422034890758141,0
534,1.422008642688664,0
535,1.421982387231948,0
536,1.421956124383972,0
537,1.421929854140711,0
538,1.421903576498135,0
539,1.421877291452214,0
540,1.421850998998912,0
541,1.421824699134192,0
542,1.421798391854011,0
543,1.421772077154326,0
544,1.421745755031088,0
545,1.421719425480247,0
546,1.421693088497747,0
547,1.421666744079531,0
548,1.421640392221539,0
549,1.421614032919705,0
550,1.421587666169963,0
551,1.421561291968241,0
552,1.421534910310466,0
553,1.421508521192559,0
554,1.421482124610441,0
555,1.421455720560028,0
556,1.421429309037231,0
557,1.421402890037961,0
558,1.421376463558123,0
559,1.421350029593621,0
560,1.421323588140354,0
561,1.421297139194218,0
562,1.421270682751105,0
563,1.421244218806906,0
564,1.421217747357507,0
565,1.421191268398790,0
566,1.421164781926635,0
567,1.421138287936918,0
568,1.421111786425512,0
569,1.421085277388286,0
570,1.421058760821107,0
571,1.421032236719837,0
572,1.421005705080336,0
573,1.420979165898460,0
574,1.420952619170061,0
575,1.420926064890989,0
576,1.420899503057090,0
577,1.420872933664207,0
578,1.420846356708178,0
579,1.420819772184839,0
580,1.420793180090024,0
581,1.420766580419560,0
582,1.420739973169274,0
583,1.420713358334987,0
584,1.420686735912519,0
585,1.420660105897686,0
586,1.420633468286298,0
587,1.420606823074165,0
588,1.420580170257093,0
589,1.420553509830881,0
590,1.420526841791331,0
591,1.420500166134235,0
592,1.420473482855386,0
593,1.420446791950571,0
594,1.420420093415576,0
595,1.420393387246181,0
596,1.420366673438165,0
597,1.420339951987300,0
598,1.420313222889360,0
599,1.420286486140110,0
600,1.420259741735315,0
601,1.420232989670736,0
602,1.420206229942128,0
603,1.420179462545246,0
604,1.420152687475840,0
605,1.420125904729657,0
606,1.420099114302439,0
607,1.420072316189926,0
608,1.420045510387854,0
609,1.420018696891956,0
610,1.419991875697961,0
611,1.419965046801594,0
612,1.419938210198578,0
613,1.419911365884632,0
614,1.419884513855470,0
615,1.419857654106804,0
616,1.419830786634342,0
617,1.419803911433789,0
618,1.419777028500845,0
619,1.419750137831208,0
620,1.419723239420573,0
621,1.419696333264629,0
622,1.419669419359063,0
623,1.419642497699558,0
624,1.419615568281795,0
625,1.419588631101450,0
626,1.419561686154195,0
627,1.419534733435699,0
628,1.419507772941628,0
629,1.419480804667643,0
630,1.419453828609404,0
631,1.419426844762565,0
632,1.419399853122777,0
633,1.419372853685688,0
634,1.419345846446941,0
635,1.419318831402178,0
636,1.419291808547035,0
637,1.419264777877145,0
638,1.419237739388137,0
639,1.419210693075640,0
640,1.419183638935273,0
641,1.419156576962657,0
642,1.419129507153406,0
643,1.419102429503132,0
644,1.419075344007443,0
645,1.419048250661942,0
646,1.419021149462232,0
647,1.418994040403909,0
648,1.418966923482565,0
649,1.418939798693792,0
650,1.418912666033175,0
651,1.418885525496295,0
652,1.418858377078733,0
653,1.418831220776063,0
654,1.418804056583857,0
655,1.418776884497682,0
656,1.418749704513103,0
657,1.418722516625679,0
658,1.418695320830967,0
659,1.418668117124521,0
660,1.418640905501890,0
661,1.418613685958619,0
662,1.418586458490251,0
663,1.418559223092323,0
664,1.418531979760369,0
665,1.418504728489922,0
666,1.418477469276508,0
667,1.418450202115649,0
668,1.418422927002867,0
669,1.418395643933676,0
670,1.418368352903589,0
671,1.418341053908114,0
672,1.418313746942756,0
673,1.418286432003016,0
674,1.418259109084391,0
675,1.418231778182375,0
676,1.418204439292456,0
677,1.418177092410122,0
678,1.418149737530854,0
679,1.418122374650130,0
680,1.418095003763425,0
681,1.418067624866211,0
682,1.418040237953953,0
683,1.418012843022115,0
684,1.417985440066157,0
685,1.417958029081534,0
686,1.417930610063699,0
687,1.417903183008098,0
688,1.417875747910177,0
689,1.417848304765376,0
690,1.417820853569131,0
691,1.417793394316875,0
692,1.417765927004037,0
693,1.417738451626043,0
694,1.417710968178313,0
695,1.417683476656265,0
696,1.417655977055313,0
697,1.417628469370866,0
698,1.417600953598331,0
699,1.417573429733109,0
700,1.417545897770598,0
701,1.417518357706193,0
702,1.417490809535285,0
703,1.417463253253260,0
704,1.417435688855500,0
705,1.417408116337385,0
706,1.417380535694289,0
707,1.417352946921584,0
708,1.417325350014637,0
709,1.417297744968810,0
710,1.417270131779464,0
711,1.417242510441954,0
712,1.417214880951631,0
713,1.417187243303843,0
714,1.417159597493933,0
715,1.417131943517242,0
716,1.417104281369105,0
717,1.417076611044855,0
718,1.417048932539819,0
719,1.417021245849321,0
720,1.416993550968682,0
721,1.416965847893217,0
722,1.416938136618239,0
723,1.416910417139055,0
724,1.416882689450971,0
725,1.416854953549286,0
726,1.416827209429298,0
727,1.416799457086298,0
728,1.416771696515574,0
729,1.416743927712411,0
730,1.416716150672089,0
731,1.416688365389886,0
732,1.416660571861072,0
733,1.416632770080917,0
734,1.416604960044685,0
735,1.416577141747636,0
736,1.416549315185027,0
737,1.416521480352110,0
738,1.416493637244133,0
739,1.416465785856341,0
740,1.416437926183974,0
741,1.416410058222268,0
742,1.416382181966455,0
743,1.416354297411763,0
744,1.416326404553417,0
745,1.416298503386636,0
746,1.416270593906636,0
747,1.416242676108629,0
748,1.416214749987824,0
749,1.416186815539423,0
750,1.416158872758626,0
751,1.416130921640630,0
752,1.416102962180624,0
753,1.416074994373798,0
754,1.416047018215333,0
755,1.416019033700409,0
756,1.415991040824202,0
757,1.415963039581882,0
758,1.415935029968616,0
759,1.415907011979566,0
760,1.415878985609892,0
761,1.415850950854747,0
762,1.415822907709283,0
763,1.415794856168644,0
764,1.415766796227975,0
765,1.415738727882410,0
766,1.415710651127086,0
767,1.415682565957131,0
768,1.415654472367671,0
769,1.415626370353827,0
770,1.415598259910715,0
771,1.415570141033450,0
772,1.415542013717139,0
773,1.415513877956887,0
774,1.415485733747795,0
775,1.415457581084958,0
776,1.415429419963469,0
777,1.415401250378415,0
778,1.415373072324879,0
779,1.415344885797941,0
780,1.415316690792676,0
781,1.415288487304155,0
782,1.415260275327444,0
783,1.415232054857606,0
784,1.415203825889699,0
785,1.415175588418776,0
786,1.415147342439888,0
787,1.415119087948080,0
788,1.415090824938392,0
789,1.415062553405862,0
790,1.415034273345522,0
791,1.415005984752401,0
792,1.414977687621522,0
793,1.414949381947906,0
794,1.414921067726567,0
795,1.414892744952517,0
796,1.414864413620763,0
797,1.414836073726307,0
798,1.414807725264148,0
799,1.414779368229280,0
800,1.414751002616691,0
801,1.414722628421368,0
802,1.414694245638291,0
803,1.414665854262438,0
804,1.414637454288779,0
805,1.414609045712284,0
806,1.414580628527916,0
807,1.414552202730634,0
808,1.414523768315393,0
809,1.414495325277143,0
810,1.414466873610831,0
811,1.414438413311399,0
812,1.414409944373783,0
813,1.414381466792918,0
814,1.414352980563731,0
815,1.414324485681147,0
816,1.414295982140086,0
817,1.414267469935462,0
818,1.414238949062188,0
819,1.414210419515170,0
820,1.414181881289310,0
821,1.414153334379506,0
822,1.414124778780651,0
823,1.414096214487633,0
824,1.414067641495339,0
825,1.414039059798647,0
826,1.414010469392434,0
827,1.413981870271570,0
828,1.413953262430922,0
829,1.413924645865352,0
830,1.413896020569719,0
831,1.413867386538874,0
832,1.413838743767668,0
833,1.413810092250945,0
834,1.413781431983544,0
835,1.413752762960300,0
836,1.413724085176045,0
837,1.413695398625605,0
838,1.413666703303802,0
839,1.413637999205452,0
840,1.413609286325369,0
841,1.413580564658361,0
842,1.413551834199232,0
843,1.413523094942781,0
844,1.413494346883803,0
845,1.413465590017087,0
846,1.413436824337419,0
847,1.413408049839581,0
848,1.413379266518348,0
849,1.413350474368493,0
850,1.413321673384783,0
851,1.413292863561981,0
852,1.413264044894844,0
853,1.413235217378127,0
854,1.413206381006577,0
855,1.413177535774941,0
856,1.413148681677956,0
857,1.413119818710359,0
858,1.413090946866880,0
859,1.413062066142245,0
860,1.413033176531176,0
861,1.413004278028388,0
862,1.412975370628594,0
863,1.412946454326501,0
864,1.412917529116812,0
865,1.412888594994225,0
866,1.412859651953434,0
867,1.412830699989127,0
868,1.412801739095988,0
869,1.412772769268697,0
870,1.412743790501928,0
871,1.412714802790352,0
872,1.412685806128633,0
873,1.412656800511433,0
874,1.412627785933407,0
875,1.412598762389207,0
876,1.412569729873479,0
877,1.412540688380866,0
878,1.412511637906003,0
879,1.412482578443524,0
880,1.412453509988056,0
881,1.412424432534221,0
882,1.412395346076640,0
883,1.412366250609923,0
884,1.412337146128681,0
885,1.412308032627517,0
886,1.412278910101030,0
887,1.412249778543815,0
888,1.412220637950460,0
889,1.412191488315552,0
890,1.412162329633669,0
891,1.412133161899388,0
892,1.412103985107277,0
893,1.412074799251904,0
894,1.412045604327828,0
895,1.412016400329607,0
896,1.411987187251790,0
897,1.411957965088924,0
898,1.411928733835551,0
899,1.411899493486207,0
900,1.411870244035424,0
901,1.411840985477729,0
902,1.411811717807644,0
903,1.411782441019686,0
904,1.411753155108368,0
905,1.411723860068197,0
906,1.411694555893675,0
907,1.411665242579301,0
908,1.411635920119567,0
909,1.411606588508960,0
910,1.411577247741965,0
911,1.411547897813059,0
912,1.411518538716715,0
913,1.411489170447402,0
914,1.411459792999583,0
915,1.411430406367716,0
916,1.411401010546254,0
917,1.411371605529647,0
918,1.411342191312338,0
919,1.411312767888766,0
920,1.411283335253363,0
921,1.411253893400559,0
922,1.411224442324778,0
923,1.411194982020438,0
924,1.411165512481953,0
925,1.411136033703732,0
926,1.411106545680178,0
927,1.411077048405691,0
928,1.411047541874664,0
929,1.411018026081485,0
930,1.410988501020539,0
931,1.410958966686204,0
932,1.410929423072855,0
933,1.410899870174859,0
934,1.410870307986579,0
935,1.410840736502376,0
936,1.410811155716601,0
937,1.410781565623605,0
938,1.410751966217729,0
939,1.410722357493312,0
940,1.410692739444688,0
941,1.410663112066184,0
942,1.410633475352123,0
943,1.410603829296824,0
944,1.410574173894600,0
945,1.410544509139757,0
946,1.410514835026599,0
947,1.410485151549423,0
948,1.410455458702521,0
949,1.410425756480181,0
950,1.410396044876684,0
951,1.410366323886308,0
952,1.410336593503324,0
953,1.410306853721999,0
954,1.410277104536595,0
955,1.410247345941367,0
956,1.410217577930567,0
957,1.410187800498441,0
958,1.410158013639229,0
959,1.410128217347168,0
960,1.410098411616486,0
961,1.410068596441410,0
962,1.410038771816159,0
963,1.410008937734949,0
964,1.409979094191987,0
965,1.409949241181480,0
966,1.409919378697625,0
967,1.409889506734617,0
968,1.409859625286644,0
969,1.409829734347888,0
970,1.409799833912529,0
971,1.409769923974739,0
972,1.409740004528686,0
973,1.409710075568530,0
974,1.409680137088430,0
975,1.409650189082537,0
976,1.409620231544997,0
977,1.409590264469951,0
978,1.409560287851536,0
979,1.409530301683879,0
980,1.409500305961108,0
981,1.409470300677342,0
982,1.409440285826695,0
983,1.409410261403276,0
984,1.409380227401188,0
985,1.409350183814530,0
986,1.409320130637395,0
987,1.409290067863871,0
988,1.409259995488038,0
989,1.409229913503975,0
990,1.409199821905753,0
991,1.409169720687437,0
992,1.409139609843088,0
993,1.409109489366761,0
994,1.409079359252507,0
995,1.409049219494368,0
996,1.409019070086385,0
997,1.408988911022591,0
998,1.408958742297013,0
999,1.408928563903674,0
1000,1.408898375836592,0
1001,1.408868178089778,0
1002,1.408837970657237,0
1003,1.408807753532971,0
1004,1.408777526710976,0
1005,1.408747290185240,0
1006,1.408717043949748,0
1007,1.408686787998479,0
1008,1.408656522325405,0
1009,1.408626246924495,0
1010,1.408595961789711,0
1011,1.408565666915009,0
1012,1.408535362294341,0
1013,1.408505047921651,0
1014,1.408474723790881,0
1015,1.408444389895964,0
1016,1.408414046230830,0
1017,1.408383692789401,0
1018,1.408353329565595,0
1019,1.408322956553326,0
1020,1.408292573746498,0
1021,1.408262181139013,0
1022,1.408231778724768,0
1023,1.408201366497650,0
1024,1.408170944451545,0
1025,1.408140512580331,0
1026,1.408110070877880,0
1027,1.408079619338061,0
1028,1.408049157954735,0
1029,1.408018686721757,0
1030,1.407988205632978,0
1031,1.407957714682243,0
1032,1.407927213863390,0
1033,1.407896703170254,0
1034,1.407866182596660,0
1035,1.407835652136433,0
1036,1.407805111783386,0
1037,1.407774561531332,0
1038,1.407744001374075,0
1039,1.407713431305414,0
1040,1.407682851319142,0
1041,1.407652261409047,0
1042,1.407621661568910,0
1043,1.407591051792509,0
1044,1.407560432073613,0
1045,1.407529802405986,0
1046,1.407499162783389,0
1047,1.407468513199573,0
1048,1.407437853648286,0
1049,1.407407184123270,0
1050,1.407376504618260,0
1051,1.407345815126986,0
1052,1.407315115643172,0
1053,1.407284406160536,0
1054,1.407253686672791,0
1055,1.407222957173644,0
1056,1.407192217656795,0
1057,1.407161468115939,0
1058,1.407130708544764,0
1059,1.407099938936956,0
1060,1.407069159286189,0
1061,1.407038369586137,0
1062,1.407007569830465,0
1063,1.406976760012832,0
1064,1.406945940126891,0
1065,1.406915110166292,0
1066,1.406884270124676,0
1067,1.406853419995678,0
1068,1.406822559772929,0
1069,1.406791689450054,0
1070,1.406760809020670,0
1071,1.406729918478390,0
1072,1.406699017816819,0
1073,1.406668107029559,0
1074,1.406637186110204,0
1075,1.406606255052343,0
1076,1.406575313849556,0
1077,1.406544362495422,0
1078,1.406513400983510,0
1079,1.406482429307386,0
1080,1.406451447460606,0
1081,1.406420455436725,0
1082,1.406389453229287,0
1083,1.406358440831833,0
1084,1.406327418237899,0
1085,1.406296385441012,0
1086,1.406265342434693,0
1087,1.406234289212460,0
1088,1.406203225767822,0
1089,1.406172152094283,0
1090,1.406141068185341,0
1091,1.406109974034489,0
1092,1.406078869635210,0
1093,1.406047754980986,0
1094,1.406016630065289,0
1095,1.405985494881587,0
1096,1.405954349423340,0
1097,1.405923193684005,0
1098,1.405892027657029,0
1099,1.405860851335856,0
1100,1.405829664713922,0
1101,1.405798467784657,0
1102,1.405767260541486,0
1103,1.405736042977827,0
1104,1.405704815087091,0
1105,1.405673576862684,0
1106,1.405642328298005,0
1107,1.405611069386448,0
1108,1.405579800121400,0
1109,1.405548520496241,0
1110,1.405517230504345,0
1111,1.405485930139082,0
1112,1.405454619393812,0
1113,1.405423298261892,0
1114,1.405391966736671,0
1115,1.405360624811492,0
1116,1.405329272479693,0
1117,1.405297909734602,0
1118,1.405266536569546,0
1119,1.405235152977841,0
1120,1.405203758952800,0
1121,1.405172354487728,0
1122,1.405140939575923,0
1123,1.405109514210678,0
1124,1.405078078385280,0
1125,1.405046632093008,0
1126,1.405015175327137,0
1127,1.404983708080932,0
1128,1.404952230347655,0
1129,1.404920742120560,0
1130,1.404889243392896,0
1131,1.404857734157903,0
1132,1.404826214408817,0
1133,1.404794684138867,0
1134,1.404763143341275,0
1135,1.404731592009257,0
1136,1.404700030136022,0
1137,1.404668457714773,0
1138,1.404636874738706,0
1139,1.404605281201013,0
1140,1.404573677094875,0
1141,1.404542062413471,0
1142,1.404510437149970,0
1143,1.404478801297538,0
1144,1.404447154849330,0
1145,1.404415497798499,0
1146,1.404383830138189,0
1147,1.404352151861538,0
1148,1.404320462961677,0
1149,1.404288763431731,0
1150,1.404257053264818,0
1151,1.404225332454050,0
