x,f(x)
116,1.418824293879002
117,1.418793290844141
118,1.418762277700842
119,1.418731254442793
120,1.418700221063681
121,1.418669177557184
122,1.418638123916975
123,1.418607060136721
124,1.418575986210084
125,1.418544902130719
126,1.418513807892276
127,1.418482703488399
128,1.418451588912726
129,1.418420464158888
130,1.418389329220513
131,1.418358184091221
132,1.418327028764625
133,1.418295863234335
134,1.418264687493952
135,1.418233501537075
136,1.418202305357293
137,1.418171098948191
138,1.418139882303348
139,1.418108655416338
140,1.418077418280726
141,1.418046170890075
142,1.418014913237938
143,1.417983645317866
144,1.417952367123401
145,1.417921078648080
146,1.417889779885435
147,1.417858470828990
148,1.417827151472265
149,1.417795821808772
150,1.417764481832019
151,1.417733131535506
152,1.417701770912729
153,1.417670399957176
154,1.417639018662330
155,1.417607627021668
156,1.417576225028661
157,1.417544812676772
158,1.417513389959462
159,1.417481956870181
160,1.417450513402376
161,1.417419059549488
162,1.417387595304950
163,1.417356120662191
164,1.417324635614632
165,1.417293140155689
166,1.417261634278771
167,1.417230117977282
168,1.417198591244619
169,1.417167054074173
170,1.417135506459328
171,1.417103948393464
172,1.417072379869952
173,1.417040800882160
174,1.417009211423447
175,1.416977611487166
176,1.416946001066666
177,1.416914380155288
178,1.416882748746366
179,1.416851106833231
180,1.416819454409203
181,1.416787791467601
182,1.416756118001733
183,1.416724434004903
184,1.416692739470410
185,1.416661034391543
186,1.416629318761589
187,1.416597592573825
188,1.416565855821525
189,1.416534108497952
190,1.416502350596369
191,1.416470582110027
192,1.416438803032173
193,1.416407013356049
194,1.416375213074888
195,1.416343402181917
196,1.416311580670360
197,1.416279748533430
198,1.416247905764335
199,1.416216052356279
200,1.416184188302457
201,1.416152313596059
202,1.416120428230267
203,1.416088532198258
204,1.416056625493201
205,1.416024708108262
206,1.415992780036595
207,1.415960841271354
208,1.415928891805680
209,1.415896931632713
210,1.415864960745584
211,1.415832979137416
212,1.415800986801329
213,1.415768983730434
214,1.415736969917836
215,1.415704945356633
216,1.415672910039919
217,1.415640863960777
218,1.415608807112288
219,1.415576739487523
220,1.415544661079549
221,1.415512571881424
222,1.415480471886202
223,1.415448361086927
224,1.415416239476640
225,1.415384107048374
226,1.415351963795154
227,1.415319809710000
228,1.415287644785926
229,1.415255469015936
230,1.415223282393031
231,1.415191084910203
232,1.415158876560439
233,1.415126657336719
234,1.415094427232015
235,1.415062186239293
236,1.415029934351513
237,1.414997671561627
238,1.414965397862582
239,1.414933113247316
240,1.414900817708763
241,1.414868511239847
242,1.414836193833488
243,1.414803865482598
244,1.414771526180082
245,1.414739175918840
246,1.414706814691763
247,1.414674442491735
248,1.414642059311636
249,1.414609665144336
250,1.414577259982700
251,1.414544843819587
252,1.414512416647846
253,1.414479978460321
254,1.414447529249851
255,1.414415069009265
256,1.414382597731386
257,1.414350115409032
258,1.414317622035011
259,1.414285117602126
260,1.414252602103174
261,1.414220075530943
262,1.414187537878214
263,1.414154989137764
264,1.414122429302360
265,1.414089858364762
266,1.414057276317725
267,1.414024683153997
268,1.413992078866317
269,1.413959463447418
270,1.413926836890027
271,1.413894199186862
272,1.413861550330636
273,1.413828890314054
274,1.413796219129813
275,1.413763536770605
276,1.413730843229113
277,1.413698138498015
278,1.413665422569979
279,1.413632695437670
280,1.413599957093741
281,1.413567207530842
282,1.413534446741615
283,1.413501674718692
284,1.413468891454701
285,1.413436096942263
286,1.413403291173990
287,1.413370474142487
288,1.413337645840353
289,1.413304806260180
290,1.413271955394550
291,1.413239093236042
292,1.413206219777225
293,1.413173335010661
294,1.413140438928906
295,1.413107531524507
296,1.413074612790006
297,1.413041682717936
298,1.413008741300822
299,1.412975788531185
300,1.412942824401535
301,1.412909848904377
302,1.412876862032209
303,1.412843863777520
304,1.412810854132792
305,1.412777833090500
306,1.412744800643113
307,1.412711756783091
308,1.412678701502887
309,1.412645634794946
310,1.412612556651708
311,1.412579467065602
312,1.412546366029053
313,1.412513253534477
314,1.412480129574282
315,1.412446994140871
316,1.412413847226635
317,1.412380688823964
318,1.412347518925234
319,1.412314337522818
320,1.412281144609080
321,1.412247940176376
322,1.412214724217056
323,1.412181496723461
324,1.412148257687925
325,1.412115007102775
326,1.412081744960330
327,1.412048471252902
328,1.412015185972793
329,1.411981889112302
330,1.411948580663716
331,1.411915260619316
332,1.411881928971377
333,1.411848585712165
334,1.411815230833938
335,1.411781864328946
336,1.411748486189433
337,1.411715096407635
338,1.411681694975779
339,1.411648281886086
340,1.411614857130769
341,1.411581420702032
342,1.411547972592072
343,1.411514512793079
344,1.411481041297236
345,1.411447558096715
346,1.411414063183683
347,1.411380556550300
348,1.411347038188715
349,1.411313508091073
350,1.411279966249507
351,1.411246412656147
352,1.411212847303112
353,1.411179270182513
354,1.411145681286455
355,1.411112080607034
356,1.411078468136340
357,1.411044843866452
358,1.411011207789443
359,1.410977559897379
360,1.410943900182316
361,1.410910228636304
362,1.410876545251384
363,1.410842850019590
364,1.410809142932947
365,1.410775423983472
366,1.410741693163176
367,1.410707950464060
368,1.410674195878118
369,1.410640429397336
370,1.410606651013691
371,1.410572860719153
372,1.410539058505685
373,1.410505244365240
374,1.410471418289764
375,1.410437580271194
376,1.410403730301462
377,1.410369868372487
378,1.410335994476184
379,1.410302108604459
380,1.410268210749209
381,1.410234300902323
382,1.410200379055683
383,1.410166445201162
384,1.410132499330625
385,1.410098541435929
386,1.410064571508924
387,1.410030589541448
388,1.409996595525335
389,1.409962589452410
390,1.409928571314488
391,1.409894541103377
392,1.409860498810877
393,1.409826444428780
394,1.409792377948869
395,1.409758299362918
396,1.409724208662695
397,1.409690105839958
398,1.409655990886457
399,1.409621863793934
400,1.409587724554124
401,1.409553573158750
402,1.409519409599530
403,1.409485233868174
404,1.409451045956380
405,1.409416845855842
406,1.409382633558243
407,1.409348409055258
408,1.409314172338553
409,1.409279923399788
410,1.409245662230613
411,1.409211388822669
412,1.409177103167589
413,1.409142805256998
414,1.409108495082512
415,1.409074172635740
416,1.409039837908281
417,1.409005490891724
418,1.408971131577654
419,1.408936759957644
420,1.408902376023259
421,1.408867979766055
422,1.408833571177582
423,1.408799150249380
424,1.408764716972978
425,1.408730271339899
426,1.408695813341659
427,1.408661342969762
428,1.408626860215704
429,1.408592365070975
430,1.408557857527053
431,1.408523337575410
432,1.408488805207507
433,1.408454260414798
434,1.408419703188729
435,1.408385133520735
436,1.408350551402243
437,1.408315956824673
438,1.408281349779434
439,1.408246730257928
440,1.408212098251547
441,1.408177453751676
442,1.408142796749688
443,1.408108127236950
444,1.408073445204820
445,1.408038750644646
446,1.408004043547767
447,1.407969323905516
448,1.407934591709213
449,1.407899846950173
450,1.407865089619699
451,1.407830319709087
452,1.407795537209623
453,1.407760742112585
454,1.407725934409243
455,1.407691114090854
456,1.407656281148672
457,1.407621435573936
458,1.407586577357882
459,1.407551706491731
460,1.407516822966700
461,1.407481926773994
462,1.407447017904810
463,1.407412096350336
464,1.407377162101752
465,1.407342215150226
466,1.407307255486919
467,1.407272283102984
468,1.407237297989563
469,1.407202300137789
470,1.407167289538787
471,1.407132266183672
472,1.407097230063550
473,1.407062181169518
474,1.407027119492664
475,1.406992045024066
476,1.406956957754794
477,1.406921857675908
478,1.406886744778459
479,1.406851619053490
480,1.406816480492031
481,1.406781329085108
482,1.406746164823733
483,1.406710987698911
484,1.406675797701639
485,1.406640594822901
486,1.406605379053676
487,1.406570150384930
488,1.406534908807622
489,1.406499654312700
490,1.406464386891104
491,1.406429106533764
492,1.406393813231600
493,1.406358506975525
494,1.406323187756439
495,1.406287855565236
496,1.406252510392798
497,1.406217152229998
498,1.406181781067702
499,1.406146396896762
500,1.406110999708025
501,1.406075589492327
502,1.406040166240492
503,1.406004729943338
504,1.405969280591671
505,1.405933818176289
506,1.405898342687980
507,1.405862854117522
508,1.405827352455684
509,1.405791837693224
510,1.405756309820893
511,1.405720768829429
512,1.405685214709563
513,1.405649647452016
514,1.405614067047498
515,1.405578473486710
516,1.405542866760344
517,1.405507246859081
518,1.405471613773593
519,1.405435967494542
520,1.405400308012581
521,1.405364635318352
522,1.405328949402489
523,1.405293250255613
524,1.405257537868339
525,1.405221812231270
526,1.405186073335000
527,1.405150321170111
528,1.405114555727178
529,1.405078776996765
530,1.405042984969426
531,1.405007179635705
532,1.404971360986137
533,1.404935529011244
534,1.404899683701543
535,1.404863825047536
536,1.404827953039720
537,1.404792067668577
538,1.404756168924582
539,1.404720256798201
540,1.404684331279886
541,1.404648392360083
542,1.404612440029225
543,1.404576474277736
544,1.404540495096032
545,1.404504502474515
546,1.404468496403579
547,1.404432476873609
548,1.404396443874977
549,1.404360397398048
550,1.404324337433173
551,1.404288263970697
552,1.404252177000952
553,1.404216076514261
554,1.404179962500935
555,1.404143834951278
556,1.404107693855581
557,1.404071539204125
558,1.404035370987182
559,1.403999189195013
560,1.403962993817869
561,1.403926784845990
562,1.403890562269605
563,1.403854326078934
564,1.403818076264187
565,1.403781812815563
566,1.403745535723250
567,1.403709244977426
568,1.403672940568258
569,1.403636622485904
570,1.403600290720511
571,1.403563945262214
572,1.403527586101140
573,1.403491213227403
574,1.403454826631108
575,1.403418426302349
576,1.403382012231211
577,1.403345584407765
578,1.403309142822075
579,1.403272687464191
580,1.403236218324157
581,1.403199735392001
582,1.403163238657744
583,1.403126728111395
584,1.403090203742953
585,1.403053665542406
586,1.403017113499731
587,1.402980547604894
588,1.402943967847852
589,1.402907374218549
590,1.402870766706920
591,1.402834145302887
592,1.402797509996365
593,1.402760860777254
594,1.402724197635446
595,1.402687520560821
596,1.402650829543248
597,1.402614124572586
598,1.402577405638682
599,1.402540672731373
600,1.402503925840485
601,1.402467164955834
602,1.402430390067221
603,1.402393601164441
604,1.402356798237276
605,1.402319981275496
606,1.402283150268862
607,1.402246305207122
608,1.402209446080015
609,1.402172572877266
610,1.402135685588593
611,1.402098784203699
612,1.402061868712279
613,1.402024939104013
614,1.401987995368575
615,1.401951037495624
616,1.401914065474809
617,1.401877079295768
618,1.401840078948127
619,1.401803064421502
620,1.401766035705498
621,1.401728992789705
622,1.401691935663708
623,1.401654864317075
624,1.401617778739367
625,1.401580678920130
626,1.401543564848901
627,1.401506436515206
628,1.401469293908558
629,1.401432137018458
630,1.401394965834399
631,1.401357780345860
632,1.401320580542309
633,1.401283366413202
634,1.401246137947985
635,1.401208895136091
636,1.401171637966943
637,1.401134366429952
638,1.401097080514516
639,1.401059780210023
640,1.401022465505850
641,1.400985136391360
642,1.400947792855908
643,1.400910434888833
644,1.400873062479467
645,1.400835675617126
646,1.400798274291117
647,1.400760858490736
648,1.400723428205264
649,1.400685983423974
650,1.400648524136124
651,1.400611050330964
652,1.400573561997728
653,1.400536059125641
654,1.400498541703916
655,1.400461009721753
656,1.400423463168341
657,1.400385902032858
658,1.400348326304468
659,1.400310735972324
660,1.400273131025569
661,1.400235511453331
662,1.400197877244728
663,1.400160228388866
664,1.400122564874837
665,1.400084886691725
666,1.400047193828598
667,1.400009486274514
668,1.399971764018519
669,1.399934027049646
670,1.399896275356916
671,1.399858508929340
672,1.399820727755913
673,1.399782931825623
674,1.399745121127440
675,1.399707295650326
676,1.399669455383230
677,1.399631600315089
678,1.399593730434826
679,1.399555845731353
680,1.399517946193571
681,1.399480031810366
682,1.399442102570615
683,1.399404158463178
684,1.399366199476909
685,1.399328225600644
686,1.399290236823210
687,1.399252233133420
688,1.399214214520075
689,1.399176180971963
690,1.399138132477862
691,1.399100069026535
692,1.399061990606734
693,1.399023897207196
694,1.398985788816649
695,1.398947665423807
696,1.398909527017371
697,1.398871373586029
698,1.398833205118458
699,1.398795021603321
700,1.398756823029269
701,1.398718609384941
702,1.398680380658963
703,1.398642136839947
704,1.398603877916494
705,1.398565603877191
706,1.398527314710613
707,1.398489010405323
708,1.398450690949869
709,1.398412356332789
710,1.398374006542607
711,1.398335641567833
712,1.398297261396965
713,1.398258866018489
714,1.398220455420878
715,1.398182029592590
716,1.398143588522072
717,1.398105132197759
718,1.398066660608070
719,1.398028173741415
720,1.397989671586186
721,1.397951154130767
722,1.397912621363525
723,1.397874073272818
724,1.397835509846986
725,1.397796931074360
726,1.397758336943257
727,1.397719727441979
728,1.397681102558816
729,1.397642462282046
730,1.397603806599933
731,1.397565135500727
732,1.397526448972665
733,1.397487747003972
734,1.397449029582859
735,1.397410296697522
736,1.397371548336147
737,1.397332784486904
738,1.397294005137951
739,1.397255210277432
740,1.397216399893479
741,1.397177573974208
742,1.397138732507724
743,1.397099875482117
744,1.397061002885464
745,1.397022114705830
746,1.396983210931263
747,1.396944291549802
748,1.396905356549469
749,1.396866405918273
750,1.396827439644211
751,1.396788457715264
752,1.396749460119403
753,1.396710446844580
754,1.396671417878739
755,1.396632373209807
756,1.396593312825698
757,1.396554236714311
758,1.396515144863535
759,1.396476037261240
760,1.396436913895288
761,1.396397774753522
762,1.396358619823774
763,1.396319449093861
764,1.396280262551588
765,1.396241060184743
766,1.396201841981104
767,1.396162607928430
768,1.396123358014472
769,1.396084092226962
770,1.396044810553620
771,1.396005512982153
772,1.395966199500252
773,1.395926870095595
774,1.395887524755846
775,1.395848163468654
776,1.395808786221656
777,1.395769393002472
778,1.395729983798710
779,1.395690558597962
780,1.395651117387808
781,1.395611660155812
782,1.395572186889525
783,1.395532697576482
784,1.395493192204206
785,1.395453670760203
786,1.395414133231966
787,1.395374579606975
788,1.395335009872694
789,1.395295424016573
790,1.395255822026048
791,1.395216203888538
792,1.395176569591452
793,1.395136919122181
794,1.395097252468102
795,1.395057569616579
796,1.395017870554961
797,1.394978155270580
798,1.394938423750757
799,1.394898675982796
800,1.394858911953987
801,1.394819131651606
802,1.394779335062913
803,1.394739522175153
804,1.394699692975559
805,1.394659847451347
806,1.394619985589719
807,1.394580107377860
808,1.394540212802944
809,1.394500301852128
810,1.394460374512553
811,1.394420430771347
812,1.394380470615623
813,1.394340494032478
814,1.394300501008995
815,1.394260491532242
816,1.394220465589270
817,1.394180423167118
818,1.394140364252808
819,1.394100288833347
820,1.394060196895728
821,1.394020088426927
822,1.393979963413908
823,1.393939821843616
824,1.393899663702984
825,1.393859488978927
826,1.393819297658348
827,1.393779089728131
828,1.393738865175148
829,1.393698623986254
830,1.393658366148288
831,1.393618091648076
832,1.393577800472427
833,1.393537492608134
834,1.393497168041976
835,1.393456826760716
836,1.393416468751101
837,1.393376093999863
838,1.393335702493719
839,1.393295294219370
840,1.393254869163500
841,1.393214427312779
842,1.393173968653862
843,1.393133493173387
844,1.393093000857977
845,1.393052491694238
846,1.393011965668762
847,1.392971422768125
848,1.392930862978886
849,1.392890286287590
850,1.392849692680764
851,1.392809082144921
852,1.392768454666557
853,1.392727810232153
854,1.392687148828174
855,1.392646470441068
856,1.392605775057268
857,1.392565062663192
858,1.392524333245238
859,1.392483586789793
860,1.392442823283224
861,1.392402042711885
862,1.392361245062112
863,1.392320430320225
864,1.392279598472528
865,1.392238749505309
866,1.392197883404839
867,1.392157000157375
868,1.392116099749155
869,1.392075182166403
870,1.392034247395324
871,1.391993295422109
872,1.391952326232932
873,1.391911339813950
874,1.391870336151305
875,1.391829315231120
876,1.391788277039504
877,1.391747221562549
878,1.391706148786329
879,1.391665058696903
880,1.391623951280313
881,1.391582826522585
882,1.391541684409727
883,1.391500524927730
884,1.391459348062571
885,1.391418153800208
886,1.391376942126584
887,1.391335713027622
888,1.391294466489231
889,1.391253202497304
890,1.391211921037714
891,1.391170622096320
892,1.391129305658962
893,1.391087971711465
894,1.391046620239635
895,1.391005251229263
896,1.390963864666121
897,1.390922460535966
898,1.390881038824537
899,1.390839599517556
900,1.390798142600727
901,1.390756668059739
902,1.390715175880261
903,1.390673666047947
904,1.390632138548433
905,1.390590593367338
906,1.390549030490263
907,1.390507449902794
908,1.390465851590496
909,1.390424235538919
910,1.390382601733596
911,1.390340950160041
912,1.390299280803752
913,1.390257593650209
914,1.390215888684873
915,1.390174165893191
916,1.390132425260588
917,1.390090666772476
918,1.390048890414245
919,1.390007096171272
920,1.389965284028911
921,1.389923453972504
922,1.389881605987370
923,1.389839740058814
924,1.389797856172121
925,1.389755954312561
926,1.389714034465382
927,1.389672096615818
928,1.389630140749083
929,1.389588166850373
930,1.389546174904867
931,1.389504164897727
932,1.389462136814094
933,1.389420090639093
934,1.389378026357831
935,1.389335943955397
936,1.389293843416860
937,1.389251724727273
938,1.389209587871670
939,1.389167432835066
940,1.389125259602461
941,1.389083068158832
942,1.389040858489140
943,1.388998630578330
944,1.388956384411324
945,1.388914119973028
946,1.388871837248332
947,1.388829536222102
948,1.388787216879191
949,1.388744879204430
950,1.388702523182633
951,1.388660148798595
952,1.388617756037092
953,1.388575344882883
954,1.388532915320706
955,1.388490467335281
956,1.388448000911312
957,1.388405516033480
958,1.388363012686450
959,1.388320490854867
960,1.388277950523358
961,1.388235391676531
962,1.388192814298975
963,1.388150218375259
964,1.388107603889934
965,1.388064970827534
966,1.388022319172569
967,1.387979648909535
968,1.387936960022906
969,1.387894252497138
970,1.387851526316668
971,1.387808781465912
972,1.387766017929269
973,1.387723235691119
974,1.387680434735820
975,1.387637615047713
976,1.387594776611119
977,1.387551919410340
978,1.387509043429658
979,1.387466148653336
980,1.387423235065618
981,1.387380302650727
982,1.387337351392868
983,1.387294381276225
984,1.387251392284964
985,1.387208384403231
986,1.387165357615151
987,1.387122311904831
988,1.387079247256357
989,1.387036163653797
990,1.386993061081197
991,1.386949939522584
992,1.386906798961967
993,1.386863639383332
994,1.386820460770647
995,1.386777263107860
996,1.386734046378898
997,1.386690810567670
998,1.386647555658063
999,1.386604281633944
1000,1.386560988479161
1001,1.386517676177542
1002,1.386474344712893
1003,1.386430994069002
1004,1.386387624229635
1005,1.386344235178539
1006,1.386300826899439
1007,1.386257399376042
1008,1.386213952592033
1009,1.386170486531078
1010,1.386127001176819
1011,1.386083496512883
1012,1.386039972522872
1013,1.385996429190370
1014,1.385952866498938
1015,1.385909284432119
1016,1.385865682973435
1017,1.385822062106385
1018,1.385778421814449
1019,1.385734762081087
1020,1.385691082889736
1021,1.385647384223815
1022,1.385603666066720
1023,1.385559928401826
1024,1.385516171212489
1025,1.385472394482043
1026,1.385428598193799
1027,1.385384782331051
1028,1.385340946877068
1029,1.385297091815102
1030,1.385253217128379
1031,1.385209322800108
1032,1.385165408813474
1033,1.385121475151644
1034,1.385077521797760
1035,1.385033548734944
1036,1.384989555946299
1037,1.384945543414903
1038,1.384901511123815
1039,1.384857459056072
1040,1.384813387194688
1041,1.384769295522658
1042,1.384725184022954
1043,1.384681052678526
1044,1.384636901472305
1045,1.384592730387195
1046,1.384548539406085
1047,1.384504328511837
1048,1.384460097687293
1049,1.384415846915275
1050,1.384371576178579
1051,1.384327285459984
1052,1.384282974742243
1053,1.384238644008089
1054,1.384194293240233
1055,1.384149922421364
1056,1.384105531534148
1057,1.384061120561229
1058,1.384016689485231
1059,1.383972238288752
1060,1.383927766954372
1061,1.383883275464645
1062,1.383838763802105
1063,1.383794231949264
1064,1.383749679888609
1065,1.383705107602607
1066,1.383660515073703
1067,1.383615902284316
1068,1.383571269216846
1069,1.383526615853670
1070,1.383481942177140
1071,1.383437248169588
1072,1.383392533813323
1073,1.383347799090629
1074,1.383303043983770
1075,1.383258268474986
1076,1.383213472546494
1077,1.383168656180488
1078,1.383123819359141
1079,1.383078962064599
1080,1.383034084278990
1081,1.382989185984415
1082,1.382944267162953
1083,1.382899327796662
1084,1.382854367867575
1085,1.382809387357701
1086,1.382764386249027
1087,1.382719364523517
1088,1.382674322163111
1089,1.382629259149725
1090,1.382584175465254
1091,1.382539071091568
1092,1.382493946010513
1093,1.382448800203912
1094,1.382403633653565
1095,1.382358446341247
1096,1.382313238248712
1097,1.382268009357688
1098,1.382222759649880
1099,1.382177489106969
1100,1.382132197710612
1101,1.382086885442445
1102,1.382041552284075
1103,1.381996198217089
1104,1.381950823223050
1105,1.381905427283494
1106,1.381860010379936
1107,1.381814572493866
1108,1.381769113606750
1109,1.381723633700028
1110,1.381678132755119
1111,1.381632610753415
1112,1.381587067676286
1113,1.381541503505076
1114,1.381495918221105
1115,1.381450311805669
1116,1.381404684240040
1117,1.381359035505463
1118,1.381313365583162
1119,1.381267674454334
1120,1.381221962100152
1121,1.381176228501765
1122,1.381130473640297
1123,1.381084697496846
1124,1.381038900052487
1125,1.380993081288268
1126,1.380947241185216
1127,1.380901379724328
1128,1.380855496886580
1129,1.380809592652922
1130,1.380763667004277
1131,1.380717719921547
1132,1.380671751385603
1133,1.380625761377297
1134,1.380579749877452
1135,1.380533716866866
1136,1.380487662326314
1137,1.380441586236542
1138,1.380395488578274
1139,1.380349369332207
1140,1.380303228479012
1141,1.380257065999337
1142,1.380210881873800
1143,1.380164676082997
1144,1.380118448607498
1145,1.380072199427846
1146,1.380025928524559
1147,1.379979635878128
1148,1.379933321469021
1149,1.379886985277677
1150,1.379840627284511
1151,1.379794247469911
1152,1.379747845814239
1153,1.379701422297832
1154,1.379654976901000
1155,1.379608509604026
1156,1.379562020387169
1157,1.379515509230661
1158,1.379468976114705
1159,1.379422421019482
1160,1.379375843925144
1161,1.379329244811816
1162,1.379282623659598
1163,1.379235980448563
1164,1.379189315158758
1165,1.379142627770203
1166,1.379095918262889
1167,1.379049186616785
1168,1.379002432811829
1169,1.378955656827935
1170,1.378908858644988
1171,1.378862038242846
1172,1.378815195601344
1173,1.378768330700284
1174,1.378721443519446
1175,1.378674534038581
1176,1.378627602237411
1177,1.378580648095634
1178,1.378533671592918
1179,1.378486672708906
1180,1.378439651423213
1181,1.378392607715426
1182,1.378345541565104
1183,1.378298452951780
1184,1.378251341854958
1185,1.378204208254117
1186,1.378157052128705
1187,1.378109873458144
1188,1.378062672221829
1189,1.378015448399125
1190,1.377968201969371
1191,1.377920932911879
1192,1.377873641205930
1193,1.377826326830779
1194,1.377778989765654
1195,1.377731629989752
1196,1.377684247482243
1197,1.377636842222272
1198,1.377589414188950
1199,1.377541963361365
1200,1.377494489718573
1201,1.377446993239604
1202,1.377399473903458
1203,1.377351931689107
1204,1.377304366575495
1205,1.377256778541536
1206,1.377209167566118
1207,1.377161533628097
1208,1.377113876706303
1209,1.377066196779535
1210,1.377018493826566
1211,1.376970767826136
1212,1.376923018756961
1213,1.376875246597723
1214,1.376827451327078
1215,1.376779632923653
1216,1.376731791366045
1217,1.376683926632821
1218,1.376636038702520
1219,1.376588127553651
1220,1.376540193164694
1221,1.376492235514100
1222,1.376444254580289
1223,1.376396250341653
1224,1.376348222776553
1225,1.376300171863323
1226,1.376252097580264
1227,1.376203999905650
1228,1.376155878817722
1229,1.376107734294695
1230,1.376059566314751
1231,1.376011374856045
1232,1.375963159896697
1233,1.375914921414803
1234,1.375866659388426
1235,1.375818373795597
1236,1.375770064614319
1237,1.375721731822565
1238,1.375673375398277
1239,1.375624995319367
1240,1.375576591563715
1241,1.375528164109171
1242,1.375479712933557
1243,1.375431238014661
1244,1.375382739330242
1245,1.375334216858029
1246,1.375285670575717
1247,1.375237100460974
1248,1.375188506491435
1249,1.375139888644705
1250,1.375091246898356
1251,1.375042581229931
1252,1.374993891616942
1253,1.374945178036869
1254,1.374896440467160
1255,1.374847678885232
1256,1.374798893268473
1257,1.374750083594236
1258,1.374701249839845
1259,1.374652391982591
1260,1.374603509999736
1261,1.374554603868506
1262,1.374505673566099
1263,1.374456719069680
1264,1.374407740356382
1265,1.374358737403306
1266,1.374309710187522
1267,1.374260658686067
1268,1.374211582875946
1269,1.374162482734132
1270,1.374113358237566
1271,1.374064209363158
1272,1.374015036087783
1273,1.373965838388285
1274,1.373916616241477
1275,1.373867369624137
1276,1.373818098513011
1277,1.373768802884815
1278,1.373719482716229
1279,1.373670137983902
1280,1.373620768664450
1281,1.373571374734455
1282,1.373521956170469
1283,1.373472512949008
1284,1.373423045046556
1285,1.373373552439565
1286,1.373324035104452
1287,1.373274493017602
1288,1.373224926155366
1289,1.373175334494063
1290,1.373125718009977
1291,1.373076076679359
1292,1.373026410478428
1293,1.372976719383367
1294,1.372927003370326
1295,1.372877262415424
1296,1.372827496494742
1297,1.372777705584329
1298,1.372727889660202
1299,1.372678048698341
1300,1.372628182674694
1301,1.372578291565174
1302,1.372528375345660
1303,1.372478433991996
1304,1.372428467479994
1305,1.372378475785430
1306,1.372328458884045
1307,1.372278416751547
1308,1.372228349363608
1309,1.372178256695868
1310,1.372128138723928
1311,1.372077995423359
1312,1.372027826769694
1313,1.371977632738432
1314,1.371927413305038
1315,1.371877168444940
1316,1.371826898133533
1317,1.371776602346176
1318,1.371726281058192
1319,1.371675934244871
1320,1.371625561881466
1321,1.371575163943193
1322,1.371524740405237
1323,1.371474291242743
1324,1.371423816430823
1325,1.371373315944552
1326,1.371322789758971
1327,1.371272237849083
1328,1.371221660189857
1329,1.371171056756225
1330,1.371120427523082
1331,1.371069772465290
1332,1.371019091557673
1333,1.370968384775018
1334,1.370917652092077
1335,1.370866893483565
1336,1.370816108924161
1337,1.370765298388507
1338,1.370714461851210
1339,1.370663599286837
1340,1.370612710669923
1341,1.370561795974962
1342,1.370510855176413
1343,1.370459888248698
1344,1.370408895166203
1345,1.370357875903275
1346,1.370306830434225
1347,1.370255758733327
1348,1.370204660774817
1349,1.370153536532894
1350,1.370102385981721
1351,1.370051209095420
1352,1.370000005848079
1353,1.369948776213747
1354,1.369897520166435
1355,1.369846237680117
1356,1.369794928728728
1357,1.369743593286167
1358,1.369692231326293
1359,1.369640842822928
1360,1.369589427749856
1361,1.369537986080822
